Shipment_ID,Shipment_Date,Region,Transport_Mode,Priority,Distance_km,Shipment_Volume_kg,Warehouse_Processing_Hours,Traffic_Level,Weather_Condition,Delivery_Time_Hours
SHP-01852,2025-11-24,West,Sea,Standard,2047,332.87,7.53,Medium,Rain,70.92
SHP-01853,2025-06-27,North,Road,Standard,571,236.0,4.86,Medium,Rain,25.14
SHP-01854,2025-12-14,South,Air,Standard,1614,256.08,4.24,High,Clear,17.45
SHP-01855,2025-11-14,South,Rail,Standard,832,104.78,1.11,Low,Storm,28.38
SHP-01856,2025-03-25,North,Road,Standard,584,399.39,1.19,Low,Clear,15.07
SHP-01857,2025-11-14,West,Sea,Express,259,80.67,5.46,Medium,Storm,26.85
SHP-01858,2025-04-21,North,Rail,Standard,2143,177.72,3.78,Low,Rain,42.57
SHP-01859,2025-09-08,South,Road,Standard,1613,216.12,4.48,Low,Rain,45.4
SHP-01860,2025-01-07,East,Rail,Standard,75,177.43,5.05,Medium,Rain,12.73
SHP-01861,2025-03-25,East,Sea,Standard,224,109.09,3.55,Low,Clear,15.94
SHP-01862,2025-07-27,East,Road,Standard,1589,146.26,1.32,Medium,Clear,34.19
SHP-01863,2025-11-10,North,Road,Standard,1384,76.35,1.24,High,Clear,37.74
SHP-01864,2025-01-22,North,Road,Express,371,641.52,4.15,Medium,Clear,16.52
SHP-01865,2025-01-03,East,Road,Standard,1652,162.88,9.21,Low,Clear,49.88
SHP-01866,2025-05-07,East,Air,Standard,1208,150.81,1.96,Low,Clear,12.67
SHP-01867,2025-10-24,West,Rail,Standard,104,792.19,1.85,Low,Rain,13.03
SHP-01868,2025-07-07,West,Road,Express,1616,59.06,0.78,Low,Clear,30.44
SHP-01869,2025-12-28,West,Road,Standard,1659,358.49,2.41,Low,Rain,40.93
SHP-01870,2025-01-14,South,Road,Standard,1922,252.14,5.97,Medium,Rain,47.16
SHP-01871,2025-01-12,South,Sea,Express,2765,110.56,2.11,Medium,Clear,84.6
SHP-01872,2025-03-28,West,Road,Standard,2244,265.36,2.49,Medium,Clear,49.89
SHP-01873,2025-01-12,South,Sea,Standard,1558,708.01,4.82,High,Clear,57.63
SHP-01874,2025-01-25,North,Rail,Standard,2696,356.49,0.75,High,Rain,50.8
SHP-01875,2025-10-28,West,Road,Standard,2117,325.69,6.72,Medium,Clear,49.19
SHP-01876,2025-08-31,West,Sea,Standard,382,87.44,1.62,Low,Clear,15.92
SHP-01877,2025-05-02,South,Rail,Standard,1628,126.91,4.3,Medium,Rain,38.4
SHP-01878,2025-05-27,North,Air,Standard,956,63.79,1.46,Medium,Clear,10.9
SHP-01879,2025-02-24,South,Sea,Standard,960,258.23,1.28,Low,Rain,36.82
SHP-01880,2025-08-26,West,Road,Standard,450,250.53,4.06,High,Clear,16.53
SHP-01881,2025-12-22,West,Road,Express,999,127.57,2.24,Medium,Rain,26.61
SHP-01882,2025-06-22,North,Air,Express,1379,433.2,7.43,Low,Storm,19.91
SHP-01883,2025-08-09,North,Road,Express,2125,82.03,2.2,High,Rain,47.21
SHP-01884,2025-04-29,West,Road,Standard,2564,136.13,5.43,High,Clear,66.45
SHP-01885,2025-11-05,South,Road,Standard,1960,264.32,5.35,Medium,Clear,39.68
SHP-01886,2025-07-02,East,Road,Standard,150,92.03,4.54,Medium,Rain,17.62
SHP-01887,2025-10-15,West,Air,Standard,600,194.02,2.67,Medium,Clear,12.73
SHP-01888,2025-11-03,North,Road,Express,2899,144.35,3.62,Medium,Clear,60.27
SHP-01889,2025-10-27,East,Rail,Standard,2450,292.19,2.09,Low,Rain,45.03
SHP-01890,2025-03-23,North,Rail,Standard,1755,75.42,2.57,Medium,Clear,34.76
SHP-01891,2025-07-30,South,Road,Standard,2393,32.48,4.56,High,Clear,59.08
SHP-01892,2025-05-30,West,Road,Standard,402,88.66,2.64,Low,Storm,18.04
SHP-01893,2025-02-06,South,Air,Standard,1068,437.65,4.38,High,Clear,17.9
SHP-01894,2025-12-18,West,Road,Standard,1229,416.82,3.84,High,Clear,34.6
SHP-01895,2025-11-08,East,Air,Standard,1147,115.31,0.86,Low,Rain,8.86
SHP-01896,2025-12-27,South,Sea,Express,2552,231.27,5.88,High,Rain,88.32
SHP-01897,2025-02-28,North,Road,Standard,2809,245.93,0.99,Low,Clear,54.99
SHP-01898,2025-05-11,South,Rail,Express,1029,71.67,2.82,Medium,Rain,17.93
SHP-01899,2025-07-21,South,Rail,Express,1405,147.3,4.71,High,Rain,30.71
SHP-01900,2025-08-31,North,Road,Standard,788,208.81,2.52,Low,Clear,18.63
SHP-01901,2025-02-04,South,Sea,Express,1026,25.63,5.03,Medium,Clear,39.71
SHP-01902,2025-04-03,South,Sea,Standard,1421,263.46,0.94,High,Clear,51.66
SHP-01903,2025-07-26,East,Road,Express,2330,338.04,6.08,Medium,Rain,57.58
SHP-01904,2025-12-19,East,Rail,Standard,1851,283.5,4.15,Low,Rain,35.48
SHP-01905,2025-11-28,East,Sea,Standard,2199,391.67,5.19,Low,Clear,75.43
SHP-01906,2025-11-01,North,Sea,Standard,1002,326.6,1.35,Medium,Rain,46.65
SHP-01907,2025-12-16,North,Rail,Standard,530,431.15,1.59,High,Rain,21.48
SHP-01908,2025-08-01,East,Rail,Express,1287,36.07,5.08,High,Clear,31.83
SHP-01909,2025-06-08,South,Road,Standard,157,180.19,1.24,Medium,Rain,14.64
SHP-01910,2025-01-24,North,Sea,Standard,1022,105.19,5.05,Medium,Clear,34.88
SHP-01911,2025-10-20,West,Road,Standard,1676,37.26,0.5,Low,Storm,43.46
SHP-01912,2025-01-04,West,Rail,Express,753,218.24,1.49,Low,Clear,14.92
SHP-01913,2025-08-08,East,Road,Standard,2432,446.5,7.44,Medium,Clear,56.69
SHP-01914,2025-12-30,North,Road,Standard,2183,152.3,2.55,Medium,Rain,47.18
SHP-01915,2025-01-20,West,Road,Standard,2831,305.33,2.85,Medium,Clear,62.45
SHP-01916,2025-06-01,East,Sea,Express,924,536.99,0.79,High,Rain,33.88
SHP-01917,2025-02-19,West,Road,Standard,1497,199.87,4.43,Medium,Clear,43.54
SHP-01918,2025-06-26,East,Rail,Standard,2461,482.39,4.96,Medium,Storm,52.94
SHP-01919,2025-04-06,West,Road,Standard,2157,451.93,1.67,Low,Clear,42.28
SHP-01920,2025-04-15,East,Road,Express,1323,298.95,3.08,High,Clear,32.27
SHP-01921,2025-09-07,North,Road,Standard,609,85.25,1.84,High,Storm,26.75
SHP-01922,2025-04-27,East,Rail,Standard,166,35.29,8.37,High,Rain,27.94
SHP-01923,2025-12-20,East,Road,Standard,923,137.6,2.23,Medium,Rain,25.01
SHP-01924,2025-08-16,East,Road,Express,1017,171.87,1.74,Medium,Storm,29.71
SHP-01925,2025-03-07,North,Road,Express,1618,199.76,3.55,Medium,Clear,33.77
SHP-01926,2025-12-01,North,Road,Standard,93,362.66,0.6,Low,Clear,8.68
SHP-01927,2025-09-19,West,Sea,Standard,558,132.77,5.89,Medium,Clear,25.29
SHP-01928,2025-10-22,East,Sea,Standard,2061,369.14,1.61,High,Clear,67.23
SHP-01929,2025-08-31,West,Road,Standard,1238,667.19,3.11,Low,Rain,32.06
SHP-01930,2025-07-05,East,Rail,Standard,1365,212.51,0.74,Low,Storm,30.98
SHP-01931,2025-09-03,East,Sea,Standard,898,278.68,3.07,Medium,Clear,33.6
SHP-01932,2025-05-05,East,Road,Standard,1929,641.18,7.38,Low,Rain,47.45
SHP-01933,2025-09-25,West,Air,Express,966,401.36,0.56,Medium,Storm,17.1
SHP-01934,2025-05-11,East,Sea,Standard,2995,136.36,4.11,Medium,Rain,96.9
SHP-01935,2025-08-25,East,Road,Standard,848,701.11,1.99,Medium,Clear,21.56
SHP-01936,2025-01-18,North,Road,Standard,925,274.24,6.8,High,Clear,29.94
SHP-01937,2025-02-09,South,Sea,Standard,1810,149.26,1.48,Medium,Storm,65.71
SHP-01938,2025-01-21,East,Rail,Standard,2383,54.62,4.12,High,Storm,49.21
SHP-01939,2025-08-13,South,Road,Standard,2781,134.1,3.36,High,Clear,67.66
SHP-01940,2025-12-21,North,Road,Standard,868,265.94,6.28,High,Rain,34.49
SHP-01941,2025-10-09,South,Road,Express,2218,105.42,5.35,Low,Clear,50.79
SHP-01942,2025-01-08,North,Air,Express,994,119.75,2.76,Low,Clear,8.24
SHP-01943,2025-04-10,North,Air,Standard,956,554.41,2.9,Low,Storm,10.41
SHP-01944,2025-08-28,South,Sea,Standard,62,277.39,4.97,Medium,Clear,17.02
SHP-01945,2025-03-28,West,Road,Standard,652,64.05,1.18,High,Clear,19.54
SHP-01946,2025-10-25,South,Rail,Standard,249,380.19,2.95,Medium,Clear,10.49
SHP-01947,2025-01-14,North,Rail,Standard,2683,35.53,2.18,High,Clear,49.49
SHP-01948,2025-11-30,North,Road,Express,1841,265.92,1.22,Medium,Clear,41.92
SHP-01949,2025-01-02,East,Road,Express,497,242.94,3.46,Medium,Clear,19.16
SHP-01950,2025-10-20,South,Sea,Express,1861,914.59,4.98,High,Storm,73.5
SHP-01951,2025-11-21,West,Sea,Standard,890,468.56,2.16,Medium,Storm,39.12
SHP-01952,2025-02-10,East,Rail,Express,639,233.41,4.42,High,Clear,18.81
SHP-01953,2025-11-14,West,Rail,Express,1203,421.57,4.3,Low,Clear,23.88
SHP-01954,2025-11-12,South,Road,Standard,2986,39.14,4.76,High,Rain,69.03
SHP-01955,2025-04-21,East,Rail,Standard,2140,240.94,4.83,Medium,Rain,46.22
SHP-01956,2025-01-14,North,Air,Express,569,144.22,6.49,High,Clear,15.47
SHP-01957,2025-08-19,West,Rail,Standard,1086,261.47,4.02,Low,Clear,25.5
SHP-01958,2025-03-25,East,Sea,Standard,774,34.0,5.53,Medium,Clear,25.73
SHP-01959,2025-05-10,South,Rail,Standard,2720,373.1,0.61,High,Clear,49.76
SHP-01960,2025-08-19,North,Road,Standard,1037,327.86,7.23,High,Clear,33.44
SHP-01961,2025-11-22,North,Air,Standard,852,478.72,0.71,Low,Rain,11.09
SHP-01962,2025-05-25,East,Road,Express,2632,171.34,9.07,Medium,Rain,58.65
SHP-01963,2025-12-11,North,Road,Standard,2399,382.76,1.85,Medium,Rain,49.61
SHP-01964,2025-01-28,East,Road,Standard,576,739.38,3.37,Low,Clear,21.0
SHP-01965,2025-03-07,North,Road,Standard,1715,191.89,1.81,Medium,Rain,39.76
SHP-01966,2025-06-12,East,Air,Standard,1188,73.45,6.46,Low,Clear,16.14
SHP-01967,2025-08-17,West,Rail,Standard,509,367.03,3.19,Medium,Clear,14.5
SHP-01968,2025-09-18,West,Air,Standard,2929,179.18,2.84,Medium,Rain,24.71
SHP-01969,2025-06-13,West,Rail,Standard,2602,100.92,4.41,Medium,Clear,49.93
SHP-01970,2025-10-28,North,Road,Standard,981,118.81,4.24,Medium,Clear,28.09
SHP-01971,2025-10-30,North,Air,Standard,2036,63.71,2.16,High,Clear,16.86
SHP-01972,2025-10-14,East,Road,Standard,374,101.28,3.67,Low,Storm,23.76
SHP-01973,2025-01-10,South,Road,Standard,628,311.31,3.67,Medium,Clear,22.32
SHP-01974,2025-07-14,South,Rail,Standard,2858,319.38,1.04,Low,Rain,49.8
SHP-01975,2025-04-28,North,Road,Express,2948,128.72,2.87,Medium,Storm,68.07
SHP-01976,2025-09-27,North,Road,Standard,1587,885.47,7.46,Low,Rain,46.56
SHP-01977,2025-03-21,North,Rail,Standard,2599,257.69,4.74,Low,Clear,41.81
SHP-01978,2025-04-03,West,Rail,Standard,2050,297.83,1.82,Medium,Clear,34.25
SHP-01979,2025-09-23,North,Road,Standard,2431,342.61,4.37,Medium,Clear,51.65
SHP-01980,2025-11-28,East,Sea,Express,2381,135.15,5.27,High,Clear,74.68
SHP-01981,2025-12-16,North,Rail,Standard,524,437.0,8.71,Medium,Rain,22.49
SHP-01982,2025-12-27,East,Sea,Standard,1127,56.12,4.06,High,Clear,47.13
SHP-01983,2025-09-14,South,Road,Standard,1531,91.44,5.79,Medium,Storm,44.75
SHP-01984,2025-05-13,West,Rail,Standard,1652,136.15,6.34,Low,Clear,31.76
SHP-01985,2025-10-03,West,Sea,Express,1493,278.81,1.94,Medium,Rain,53.21
SHP-01986,2025-09-21,South,Rail,Standard,681,78.21,1.68,Medium,Clear,18.03
SHP-01987,2025-06-20,West,Air,Standard,752,84.93,1.18,Medium,Clear,10.85
SHP-01988,2025-01-01,West,Road,Standard,2506,595.0,4.54,Medium,Rain,61.62
SHP-01989,2025-11-09,West,Road,Standard,1031,546.12,1.48,Medium,Clear,26.6
SHP-01990,2025-03-05,West,Rail,Express,1377,75.25,1.79,Medium,Clear,30.61
SHP-01991,2025-10-11,North,Road,Standard,2008,125.73,4.96,Low,Clear,43.57
SHP-01992,2025-05-01,East,Sea,Standard,608,229.16,2.59,Low,Clear,31.15
SHP-01993,2025-04-17,North,Road,Standard,271,356.67,5.17,Low,Rain,12.92
SHP-01994,2025-06-24,North,Sea,Standard,1606,168.79,5.76,Low,Storm,62.51
SHP-01995,2025-07-23,West,Sea,Standard,2255,153.16,1.51,High,Clear,73.16
SHP-01996,2025-06-14,South,Road,Standard,397,503.05,2.99,Low,Clear,18.57
SHP-01997,2025-11-01,East,Road,Standard,1232,135.57,5.97,Medium,Rain,34.65
SHP-01998,2025-04-30,West,Sea,Standard,938,190.75,3.4,Medium,Storm,42.81
SHP-01999,2025-02-13,West,Sea,Standard,971,333.45,9.31,Low,Storm,44.07
SHP-02000,2025-11-08,West,Road,Express,1308,343.3,5.22,High,Rain,39.32
